형태소,품사,분류,카운트
빌딩,Noun,아시아투데이,2
빌딩,Noun,아주경제,2
빌딩,Noun,업코리아,1
빌딩,Noun,엘르,1
빌딩,Noun,여성조선,1
빌딩,Noun,오가닉라이프신문,1
빌딩,Noun,울산종합일보,1
빌딩,Noun,위키트리,2
빌딩,Noun,이데일리,1
빌딩,Noun,인사이트,2
빌딩,Noun,인사이트코리아,1
빌딩,Noun,인터뷰365,1
빌딩,Noun,조선일보,1
빌딩,Noun,조세일보,1
빌딩,Noun,중부일보,1
빌딩,Noun,충청리뷰,1
빌딩,Noun,쿠키뉴스,1
빌딩,Noun,톱스타뉴스,2
빌딩,Noun,티브이데일리,2
빌딩,Noun,한강타임즈,1
빌딩,Noun,한국경제,3
빌딩,Noun,한국금융신문,1
빌딩,Noun,한스경제,2
빌딩,Noun,허프포스트코리아,1
빌딩,Noun,헤럴드경제,1
빌딩,Noun,환경미디어,1
빛,Noun,경상일보,1
빛,Noun,시사매거진,1
빛,Noun,업코리아,1
빛과,Noun,일요신문,1
빠졌다,Verb,강원일보,1
뺨,Noun,뉴스1,1
뽀,Noun,데일리그리드,1
뿌리거나,Verb,전기신문,1
뿐,Suffix,웹데일리,1
사는,Verb,더리더,1
사들여,Verb,경상일보,1
사들여,Verb,국제신문,1
사들이는,Verb,아주경제,1
사라지나,Verb,톱데일리,1
사람,Noun,이데일리,1
사례,Noun,크리스천투데이,1
사례,Noun,한라일보,1
사로잡아,Verb,제민일보,1
사로잡은,Verb,하비엔,1
사무,Noun,인사이트,1
사법,Noun,글로벌이코노믹,1
사생활,Noun,경남매일신문,1
사생활,Noun,녹색경제신문,1
사생활,Noun,이투데이,2
사생활,Noun,환경미디어,1
사소한,Adjective,글로벌에듀,1
사실,Noun,미디어오늘,1
사실,Noun,이투데이,1
사연,Noun,시민일보,1
사용,Noun,녹색경제신문,1
사이,Noun,AI타임스,1
사이,Noun,경향신문,1
사이,Noun,매일신문,1
사이,Noun,한국정경신문,1
사이트,Noun,시사매거진,1
사이트,Noun,인천일보,1
사자,Noun,울산종합일보,1
사진,Noun,경기도민일보,1
사진,Noun,내외뉴스통신,1
사회,Noun,헤럴드경제,1
삭제,Noun,문화뉴스,1
삭제,Noun,톱스타뉴스,1
삭제,Noun,화이트페이퍼,1
산,Noun,KBS,1
산,Noun,MBN,1
산,Noun,UPI뉴스,1
산,Noun,YTN,1
산,Noun,뉴스투데이,1
산,Noun,머니투데이,1
산,Noun,서울경제,1
산,Noun,서울신문,1
산,Noun,아시아뉴스통신,1
산,Noun,한국경제,1
살,Noun,MBN,2
살,Noun,Queen,1
살,Noun,UPI뉴스,1
살,Noun,YTN,1
살,Noun,강원일보,1
살,Noun,경기일보,1
살,Noun,교통신문,1
살,Noun,국제신문,2
살,Noun,글로벌이코노믹,1
살,Noun,금강일보,1
살,Noun,뉴스1,1
살,Noun,뉴스컬처,1
살,Noun,뉴스투데이,1
살,Noun,뉴시스,1
살,Noun,대구일보,1
살,Noun,데일리한국,1
살,Noun,동아일보,1
살,Noun,마이데일리,1
살,Noun,매일경제,4
살,Noun,머니투데이,2
살,Noun,메트로신문,1
살,Noun,미디어펜,1
살,Noun,브릿지경제,1
살,Noun,서울경제,1
살,Noun,서울신문,2
살,Noun,스포츠동아,1
살,Noun,스포츠한국,1
살,Noun,시민일보,3
살,Noun,시사저널,1
살,Noun,아시아경제,1
살,Noun,엘르,2
살,Noun,여성조선,1
살,Noun,연합뉴스,1
살,Noun,울산종합일보,1
살,Noun,월간조선,1
살,Noun,위키트리,1
살,Noun,인사이트,1
살,Noun,일간투데이,1
살,Noun,조선일보,1
살,Noun,중도일보,1
살,Noun,천지일보,1
살,Noun,충청리뷰,1
살,Noun,쿠키뉴스,1
살,Noun,톱스타뉴스,1
살,Noun,한강타임즈,1
살,Noun,한국경제,2
살,Noun,한국금융신문,1
살,Noun,한국일보,1
살,Noun,한스경제,1
살,Noun,헤럴드경제,1
살,Noun,화이트페이퍼,1
살기,Noun,이데일리,1
살유튜버,Noun,금강일보,1
살유튜버,Noun,부산일보,1
살유튜버,Noun,중도일보,1
살유튜버,Noun,화이트페이퍼,1
살펴보니,Verb,국제신문,1
삼촌,Noun,하비엔,1
샀나,Verb,인사이트,1
샀다,Verb,Queen,1
샀다,Verb,국민일보,1
샀다,Verb,국제신문,2
샀다,Verb,뉴스1,1
샀다,Verb,동아일보,1
샀다,Verb,매일경제,1
샀다,Verb,머니투데이,2
샀다,Verb,인사이트,1
상,Suffix,경기도민일보,1
상,Suffix,내외뉴스통신,1
상,Suffix,충청매일,1
상담,Noun,파이낸셜뉴스,1
상당,Noun,경인일보,1
상당,Noun,국제신문,1
상당,Noun,스타뉴스,1
상당,Noun,스포츠경향,1
상당,Noun,중부일보,1
상대,Noun,국민일보,1
상대,Noun,머니투데이,1
상대,Noun,스포츠투데이,1
상대,Noun,월간조선,1
상대,Noun,위키트리,1
상대,Noun,중도일보,1
상반,Noun,뉴스렙,1
상상,Noun,SR타임스,1
상상,Noun,뉴스토마토,1
상업,Noun,크리스천투데이,1
상업,Noun,한라일보,1
상위,Noun,뉴스타운,1
상위,Noun,마이데일리,1
상위,Noun,제민일보,1
상황,Noun,국제신문,1
상황,Noun,부산일보,1
상황,Noun,서울신문,1
상황,Noun,위키리스크한국,1
상황,Noun,위키트리,1
상황,Noun,티브이데일리,1
색다른,Adjective,내외뉴스통신,1
생,Noun,조선일보,1
생식기,Noun,전기신문,1
생태계,Noun,데일리그리드,1
서울,Noun,광명지역신문,1
서울,Noun,인사이트코리아,1
선,Noun,파이낸셜 뉴스,1
선고,Noun,환경미디어,1
섣불리,Noun,허프포스트코리아,1
설,Noun,남도일보,1
성,Modifier,뉴스인사이드,1
성,Suffix,YTN,1
성,Suffix,헤럴드경제,1
성공,Noun,에너지경제,1
성공,Noun,크리스천투데이,1
성공,Noun,한라일보,1
성공한,Adjective,전기신문,1
성공했지만,Adjective,국제뉴스,1
성범죄,Noun,인천일보,1
성실히,Adjective,천지일보,1
성인,Noun,글로벌에듀,1
세,Noun,MK스포츠,1
세,Noun,SBS funE,1
세,Noun,SR타임스,1
세,Noun,UPI뉴스,1
세,Noun,경남매일신문,1
세,Noun,국민일보,1
세,Noun,국제뉴스,1
세,Noun,국제신문,1
세,Noun,굿모닝경제,1
세,Noun,뉴스브라이트,1
세,Noun,뉴스타운,1
세,Noun,뉴스토마토,1
세,Noun,대구일보,1
세,Noun,데일리안,1
세,Noun,마이데일리,2
세,Noun,매일경제,2
세,Noun,문화뉴스,1
세,Noun,미주한국일보,1
세,Noun,스타뉴스,1
세,Noun,스타데일리뉴스,1
세,Noun,스포츠Q,1
세,Noun,스포츠경향,1
세,Noun,스포츠서울,2
세,Noun,스포츠투데이,1
세,Noun,시선뉴스,1
세,Noun,위키트리,1
세,Noun,이데일리,2
세,Noun,일요시사,1
세,Noun,조선일보,1
세,Noun,조세일보,1
세,Noun,파이낸셜뉴스,1
세계,Noun,글로벌이코노믹,1
세금,Noun,국제신문,1
세금,Noun,시사매거진,1
세금,Noun,울산종합일보,1
세금,Noun,천지일보,1
세아,Noun,문화일보,1
세이브더칠드런,Noun,녹색경제신문,1
세이브더칠드런,Noun,환경미디어,1
소개,Noun,뉴시스,1
소녀,Noun,경기도민일보,1
소녀,Noun,내외뉴스통신,1
소녀,Noun,매일경제,1
소득,Noun,세계일보,1
소득,Noun,위키트리,1
소리,Noun,SBS funE,1
소리,Noun,뉴스렙,1
소리,Noun,스포츠투데이,1
소리,Noun,아주경제,1
소리,Noun,이뉴스투데이,1
소리,Noun,티브이데일리,1
소리,Noun,하비엔,1
소셜,Noun,인사이트코리아,1
소소한,Adjective,강원일보,1
소식,Noun,금강일보,1
소식,Noun,뉴스인사이드,1
소식,Noun,브릿지경제,1
소식,Noun,중도일보,1
소식,Noun,화이트페이퍼,1
소아,Noun,인천일보,1
소유,Noun,아주경제,1
소유,Noun,한강타임즈,1
소유,Noun,한국경제,1
소재,Noun,경상매일신문,1
소재,Noun,시선뉴스,1
속,Noun,경기도민일보,1
속,Noun,경향신문,1
속사정,Noun,스포츠Q,1
속사정,Noun,제주교통복지신문,1
송도,Noun,아시아투데이,1
쇼,Noun,마이데일리,1
쇼,Noun,시민일보,1
숍,Noun,경남데일리,1
수,Noun,BBC News 코리아,1
수,Noun,국제신문,1
수,Noun,더셀럽,1
수,Noun,문화뉴스,1
수,Noun,아주경제,1
수,Noun,엘르,1
수,Noun,제민일보,1
수,Noun,환경미디어,1
수도,Noun,아주경제,1
수록,Noun,로이슈,1
수록,Noun,웹데일리,1
수십,Noun,남도일보,1
수십억,Modifier,STN 스포츠,1
수십억,Modifier,일요시사,1
수십억,Modifier,제민일보,1
수십억,Modifier,한국금융신문,1
수익,Noun,AI타임스,1
수익,Noun,KBS,1
수익,Noun,MK스포츠,1
수익,Noun,Queen,1
수익,Noun,YTN,1
수익,Noun,경남매일신문,1
수익,Noun,경상매일신문,2
수익,Noun,경향신문,1
수익,Noun,공감신문,1
수익,Noun,교통신문,1
수익,Noun,국민일보,1
수익,Noun,국제신문,3
수익,Noun,굿모닝경제,1
수익,Noun,글로벌이코노믹,1
수익,Noun,금강일보,1
수익,Noun,내외경제tv,1
수익,Noun,뉴스렙,1
수익,Noun,뉴스웍스,1
수익,Noun,뉴스인사이드,1
수익,Noun,뉴스타운,1
수익,Noun,뉴스토마토,1
수익,Noun,데일리안,1
수익,Noun,데일리한국,3
수익,Noun,독서신문,1
수익,Noun,마이데일리,2
수익,Noun,매일경제,1
수익,Noun,머니투데이,1
수익,Noun,문화뉴스,4
수익,Noun,문화일보,1
수익,Noun,미디어펜,1
수익,Noun,브릿지경제,1
수익,Noun,스포츠경향,1
수익,Noun,스포츠투데이,1
수익,Noun,시민일보,1
수익,Noun,시선뉴스,1
수익,Noun,아시아경제,1
수익,Noun,아시아타임즈,1
수익,Noun,아시아투데이,1
수익,Noun,아주경제,1
수익,Noun,에너지경제,1
수익,Noun,엑스포츠뉴스,1
수익,Noun,울산종합일보,1
수익,Noun,월간조선,1
수익,Noun,위키리스크한국,1
수익,Noun,이데일리,1
수익,Noun,이코노뉴스,1
수익,Noun,이투데이,4
수익,Noun,인사이트,1
수익,Noun,인사이트코리아,1
수익,Noun,일간투데이,1
수익,Noun,제민일보,1
수익,Noun,조선일보,1
수익,Noun,조세일보,2
수익,Noun,중도일보,1
수익,Noun,중부일보,1
수익,Noun,톱스타뉴스,1
수익,Noun,티브이데일리,1
수익,Noun,하비엔,1
수익,Noun,한강타임즈,1
수익,Noun,한국경제,1
수익,Noun,한국금융신문,3
수익,Noun,한국일보,1
수익,Noun,한스경제,1
수입,Noun,SR타임스,1
수입,Noun,STN 스포츠,1
수입,Noun,경인일보,1
수입,Noun,국제신문,3
수입,Noun,굿모닝경제,1
수입,Noun,금강일보,2
수입,Noun,남도일보,1
수입,Noun,뉴스1,2
수입,Noun,뉴스브라이트,1
수입,Noun,뉴스투데이,1
수입,Noun,대구일보,1
수입,Noun,더셀럽,1
수입,Noun,데일리그리드,1
수입,Noun,데일리시큐,1
수입,Noun,매일경제,1
수입,Noun,머니S,2
수입,Noun,머니투데이,1
수입,Noun,메트로신문,1
수입,Noun,부산일보,1
수입,Noun,서울경제,1
수입,Noun,서울신문,1
수입,Noun,스타뉴스,1
수입,Noun,스타데일리뉴스,2
수입,Noun,시민일보,1
수입,Noun,아시아투데이,2
수입,Noun,아주경제,2
수입,Noun,이뉴스투데이,1
수입,Noun,제민일보,1
수입,Noun,천지일보,1
수입,Noun,쿠키뉴스,1
수입,Noun,티브이데일리,2
수입,Noun,한국경제,1
수입,Noun,한국정경신문,1
수입,Noun,한스경제,1
수준,Noun,일요시사,1
수천만,Modifier,대구일보,1
수천만,Modifier,로이슈,1
수천만,Modifier,웹데일리,1
수치,Noun,부산일보,1
수칙,Noun,동아일보,1
순,Modifier,환경미디어,1
순,Noun,조선일보,2
순수한,Adjective,스타데일리뉴스,1
순위,Noun,매일신문,1
숨은,Verb,스포츠Q,1
숨은,Verb,울산종합일보,1
숨은,Verb,일간투데이,1
숫자,Noun,오피니언뉴스,1
쉽게,Verb,교통신문,1
쉽게,Verb,브릿지경제,1
쉽게,Verb,서울와이어,1
슝슝,Noun,뉴스브라이트,1
스쿨,Noun,한국스포츠통신,1
스타,Noun,글로벌이코노믹,1
스타,Noun,매경이코노미,1
스타,Noun,서울신문,1
스타,Noun,조선일보,1
스페인,Noun,sbn뉴스,1
스페인,Noun,축산신문,1
슬,Noun,티브이데일리,1
시대,Noun,MBC,1
시대,Noun,더리더,1
시대,Noun,조선일보,1
시리즈,Noun,법률방송뉴스,1
시샘,Noun,녹색경제신문,1
시샘,Noun,뉴스렙,1
시샘,Noun,환경미디어,1
시선,Noun,내외뉴스통신,1
시선,Noun,일요시사,1
시선,Noun,제민일보,1
시선,Noun,환경미디어,1
시세,Noun,머니S,1
시작,Noun,글로벌에듀,1
시작,Noun,뉴스브라이트,1
시작,Noun,서울와이어,1
시작,Noun,조선에듀,1
시작,Noun,중도일보,1
시장,Noun,매경이코노미,2
시절,Noun,블록체인밸리,2
시키는,Verb,서울경제,1
시킨,Verb,이투데이,2
신,Noun,매일신문,1
신,Noun,한국정경신문,1
신상털이,Noun,경남매일신문,1
신상털이,Noun,이투데이,2
신화,Noun,서울경제,1
신화,Noun,인터뷰365,1
신화,Noun,톱데일리,1
실검,Noun,일간리더스경제,1
실제,Noun,경상매일신문,1
실제,Noun,국민일보,1
실제,Noun,일간투데이,1
실제,Noun,중도일보,1
실체,Noun,위키트리,1
실화,Noun,교통신문,1
실화,Noun,문화뉴스,1
실화,Noun,스타트업투데이,1
실화,Noun,위키리스크한국,1
실화,Noun,제주교통복지신문,1
실화,Noun,중도일보,1
실화,Noun,화이트페이퍼,1
싫어요,Adjective,국제신문,1
심리,Noun,파이낸셜뉴스,1
싶다,Verb,데일리한국,1
싶었을까,Verb,한국일보,1
싹,Noun,인사이트,1
쓸데없는,Adjective,아시아투데이,1
쓸어,Verb,울산종합일보,1
쓸어,Verb,일간투데이,1
아,Josa,국제뉴스,1
아,Josa,뉴스타운,1
아,Josa,아주경제,1
아,Josa,일요시사,1
아냐,Verb,파이낸셜 뉴스,1
아니다,Adjective,이투데이,1
아동,Noun,국제신문,1
아동,Noun,노컷뉴스,1
아동,Noun,뉴스1,1
아동,Noun,매경이코노미,1
아동,Noun,머니S,1
아동,Noun,에너지경제,1
아동,Noun,전기신문,1
아동,Noun,톱데일리,1
아동,Noun,파이낸셜뉴스,1
아동,Noun,한국경제,2
아동,Noun,헤럴드경제,1
아동학대,Noun,AI타임스,1
아동학대,Noun,BBC News 코리아,1
아동학대,Noun,CIVIC뉴스,1
아동학대,Noun,CNB저널,1
아동학대,Noun,MBN,1
아동학대,Noun,YTN,1
아동학대,Noun,경향신문,1
아동학대,Noun,국민일보,1
아동학대,Noun,국제신문,1
아동학대,Noun,내외경제tv,1
아동학대,Noun,뉴스브라이트,1
아동학대,Noun,뉴스인사이드,3
아동학대,Noun,뉴스컬처,1
아동학대,Noun,리서치페이퍼,1
아동학대,Noun,머니S,1
아동학대,Noun,머니투데이,1
아동학대,Noun,문화뉴스,1
아동학대,Noun,미디어스,1
아동학대,Noun,부산일보,2
아동학대,Noun,서울경제,1
아동학대,Noun,서울신문,1
아동학대,Noun,스포츠경향,1
아동학대,Noun,아시아경제,1
아동학대,Noun,안전신문,1
아동학대,Noun,영남일보,1
아동학대,Noun,위키리스크한국,1
아동학대,Noun,이데일리,1
아동학대,Noun,충청리뷰,1
아동학대,Noun,톱스타뉴스,1
아동학대,Noun,포쓰저널,1
아동학대,Noun,한국경제,4
아동학대,Noun,한국정경신문,1
아동학대,Noun,한스경제,1
아메리카,Noun,시빅뉴스,1
아무나,Noun,조선일보,1
아무나,Noun,파이낸셜 뉴스,1
아빠,Noun,AI타임스,1
아빠,Noun,내외경제tv,1
아빠,Noun,뉴스컬처,1
아빠,Noun,부산일보,1
아빠,Noun,서울신문,1
아빠,Noun,업코리아,2
아이,Noun,CIVIC뉴스,1
아이,Noun,SR타임스,1
아이,Noun,경향신문,2
아이,Noun,국제뉴스,1
아이,Noun,대구일보,1
아이,Noun,더리더,1
아이,Noun,로이슈,1
아이,Noun,매일경제,1
아이,Noun,매일신문,1
아이,Noun,서울경제,1
아이,Noun,세계일보,1
아이,Noun,아시아경제,1
아이,Noun,월간조선,1
아이,Noun,웹데일리,1
아이,Noun,위키리스크한국,1
아이,Noun,전기신문,1
아이,Noun,충청리뷰,1
아이,Noun,티브이데일리,1
아이,Noun,한겨례,1
아이,Noun,한국경제,1
아이,Noun,한국정경신문,1
아찔한,Adjective,뉴스브라이트,1
아파트,Noun,아시아투데이,1
아파트,Noun,아주경제,1
아픈,Adjective,국민일보,1
아픈,Adjective,울산종합일보,1
악의,Noun,울산종합일보,1
안,Noun,뉴스인사이드,1
안,Noun,일간리더스경제,1
안,Noun,허프포스트코리아,1
안,VerbPrefix,파이낸셜 뉴스,1
않은,Verb,제주교통복지신문,1
알,Noun,국민일보,1
알,Noun,데일리한국,1
알,Noun,로이슈,1
알,Noun,리서치페이퍼,1
알,Noun,스포츠투데이,1
알,Noun,아주경제,1
알,Noun,웹데일리,1
알,Noun,위키트리,1
알고싶다,Noun,CNB저널,1
알고싶다,Noun,싱글리스트,1
알고싶다,Noun,포쓰저널,1
알고싶다,Noun,한국경제,2
알려,Verb,뉴스인사이드,1
암,Noun,더리더,1
애,Noun,세계일보,1
애,Noun,울산종합일보,1
애,Noun,월간조선,1
애,Noun,한국경제,1
애도,Noun,한국경제,1
액,Noun,데일리한국,1
액,Noun,부산일보,1
액,Noun,천지일보,1
액체,Noun,경상매일신문,1
액체,Noun,이투데이,2
액체,Noun,티브이데일리,1
야,Josa,문화뉴스,1
야,Josa,위키리스크한국,1
약,Noun,데일리한국,1
약,Noun,부산일보,1
약,Noun,천지일보,1
양,Noun,CNB저널,1
양,Noun,경상매일신문,1
양,Noun,파이낸셜뉴스,1
양,Noun,한강타임즈,1
양,Suffix,국민일보,1
양,Suffix,조세일보,1
어느,Adverb,위키트리,1
어느,Adverb,톱스타뉴스,1
어디,Noun,아주경제,1
어떤,Adjective,매일신문,1
어떤,Adjective,월간조선,1
어떻게,Adjective,BBC News 코리아,1
어떻게,Adjective,아주경제,1
어떻게,Adjective,한국경제,1
어떻길래,Adjective,경상일보,1
어떻길래,Adjective,글로벌에듀,1
어른,Noun,경향신문,1
어른,Noun,매일경제,1
어린아이가,Verb,뉴스1,1
어린이,Noun,글로벌이코노믹,1
어린이,Noun,녹색경제신문,1
어린이,Noun,동아일보,1
어린이,Noun,마이데일리,1
어린이,Noun,비욘드포스트,1
어린이,Noun,서울경제,1
어린이,Noun,스타트업투데이,1
어린이,Noun,아이뉴스,1
어린이,Noun,이데일리,1
어린이,Noun,제주교통복지신문,1
어린이,Noun,파이낸셜뉴스,1
어린이,Noun,환경미디어,1
어마,Exclamation,대구일보,2
어마,Exclamation,로이슈,2
어마,Exclamation,업코리아,2
어마,Exclamation,웹데일리,2
어마어마한,Adjective,국민일보,1
어마어마한,Adjective,글로벌이코노믹,1
어마어마한,Adjective,마이데일리,1
어마어마한,Adjective,위키트리,2
억,Modifier,SBS funE,1
억,Noun,경상일보,1
억,Noun,남도일보,1
억,Noun,뉴스렙,1
억,Noun,문화뉴스,1
억,Noun,스포츠투데이,1
억,Noun,아주경제,1
억,Noun,이뉴스투데이,1
억,Noun,티브이데일리,1
억대,Noun,경상일보,2
억대,Noun,광명지역신문,1
억대,Noun,글로벌에듀,1
억대,Noun,노컷뉴스,1
억대,Noun,데일리한국,1
얻는,Verb,국제신문,2
얻은,Verb,녹색경제신문,1
얻은,Verb,환경미디어,1
얼,Noun,금강일보,1
얼마,Noun,AI타임스,1
얼마,Noun,MBC,1
얼마,Noun,경인일보,1
얼마,Noun,국제신문,2
얼마,Noun,글로벌이코노믹,1
얼마,Noun,내외경제tv,1
얼마,Noun,메트로신문,1
얼마,Noun,미디어펜,1
얼마,Noun,서울신문,1
얼마,Noun,이뉴스투데이,1
얼마,Noun,이투데이,2
얼마,Noun,일간투데이,1
얼마,Noun,티브이데일리,1
얼마,Noun,한국경제,1
얼마,Noun,한스경제,1
얼마나,Noun,KBS,1
얼마나,Noun,경상일보,1
얼마나,Noun,광명지역신문,1
얼마나,Noun,국민일보,1
얼마나,Noun,글로벌에듀,1
얼마나,Noun,기호일보,1
얼마나,Noun,뉴스웍스,1
얼마나,Noun,머니투데이,1
얼마나,Noun,아시아타임즈,1
얼마나,Noun,한스경제,1
엄마,Noun,글로벌에듀,1
엄마,Noun,뉴스브라이트,1
엄마,Noun,서울와이어,1
엄마,Noun,중도일보,1
엄마,Noun,화이트페이퍼,1
엄청난,Adjective,일간리더스경제,1
엄청난,Adjective,환경미디어,1
업,Noun,세계일보,1
업계,Noun,뉴스타운,1
업계,Noun,제민일보,1
업체,Noun,조선일보,1
없는,Adjective,헤럴드경제,1
없다,Adjective,인사이트,1
없다,Adjective,제민일보,1
없다,Adjective,조선일보,1
없다,Adjective,파이낸셜뉴스,1
엇갈려,Verb,뉴스웨이,1
엇갈린,Verb,뉴스인사이드,1
에,Foreign,뉴스1,1
에,Foreign,뉴시스,1
에,Foreign,문화뉴스,1
에,Foreign,브릿지경제,1
에,Foreign,연합뉴스,1
에,Foreign,조선일보,1
에,Foreign,티브이데일리,1
에,Foreign,한스경제,1
에,Josa,CIVIC뉴스,1
에,Josa,UPI뉴스,1
에,Josa,YTN,1
에,Josa,강원일보,1
에,Josa,경상매일신문,1
에,Josa,경상일보,1
에,Josa,광명지역신문,1
에,Josa,국민일보,2
에,Josa,국제신문,4
에,Josa,글로벌이코노믹,2
에,Josa,금강일보,3
에,Josa,남도일보,1
에,Josa,녹색경제신문,3
에,Josa,뉴스브라이트,1
에,Josa,뉴스인사이드,4
에,Josa,데일리그리드,1
에,Josa,데일리시큐,1
에,Josa,매일경제,2
에,Josa,문화일보,1
에,Josa,민중의소리,1
에,Josa,법률방송뉴스,1
에,Josa,베타뉴스,1
에,Josa,부산일보,1
에,Josa,브릿지경제,1
에,Josa,비욘드포스트,1
에,Josa,서울경제,2
에,Josa,스포츠Q,1
에,Josa,스포츠투데이,2
에,Josa,시사매거진,1
에,Josa,아시아투데이,1
에,Josa,아주경제,2
에,Josa,업코리아,2
에,Josa,울산종합일보,1
에,Josa,월간조선,1
에,Josa,위키트리,2
에,Josa,인사이트코리아,1
에,Josa,일간투데이,1
에,Josa,전기신문,1
에,Josa,제민일보,1
에,Josa,조선일보,2
에,Josa,중도일보,2
에,Josa,톱스타뉴스,2
에,Josa,한국금융신문,1
에,Josa,한국일보,1
에,Josa,허프포스트코리아,2
에,Josa,화이트페이퍼,1
에,Josa,환경미디어,2
에게,Josa,글로벌에듀,1
에게,Josa,내외경제tv,1
에게,Josa,뉴스인사이드,1
에게,Josa,대구일보,1
에게,Josa,서울경제,1
에게,Josa,전기신문,1
에게,Josa,한국경제,1
에겐,Josa,월간조선,2
에는,Josa,녹색경제신문,1
에도,Josa,녹색경제신문,1
에도,Josa,뉴스1,1
에도,Josa,뉴스렙,1
에도,Josa,한국정경신문,1
에서,Josa,AI타임스,1
에서,Josa,뉴스브라이트,1
에서,Josa,매일신문,1
에서,Josa,한국정경신문,1
에서,Josa,화이트페이퍼,1
에서는,Josa,일간리더스경제,1
에서도,Josa,AI타임스,1
엔,Josa,뉴스브라이트,1
엔,Josa,한국경제,2
여,Noun,국제뉴스,1
여,Noun,뉴스타운,1
여,Noun,일요시사,1
여론,Noun,울산종합일보,1
여론,Noun,제민일보,1
여론,Noun,한국금융신문,1
여명,Foreign,강원일보,1
여섯,Determiner,동아일보,1
여섯,Noun,시사저널,1
여섯,Noun,한국일보,1
여자,Noun,뉴스인사이드,1
여전,Noun,울산종합일보,1
여전,Noun,이투데이,2
여지,Noun,이투데이,1
역대,Noun,스타트업투데이,1
역할,Noun,골프타임즈,1
역할,Noun,뉴스인사이드,1
역할,Noun,제민일보,1
역할,Noun,한국금융신문,1
연,Noun,국제신문,1
연,Noun,머니S,1
연,Noun,인사이트,1
연기,Noun,국제뉴스,2
연기,Noun,대구일보,1
연기,Noun,서울경제,1
연기,Noun,에너지경제,2
연기,Noun,이데일리,1
연기,Noun,전기신문,2
연봉,Noun,국제뉴스,1
연봉,Noun,뉴스타운,1
연봉,Noun,일요시사,1
연예인,Noun,뉴스1,1
연출,Noun,뉴스웨이,1
연출,Noun,뉴스컬처,1
연출,Noun,부산일보,1
연출,Noun,서울신문,1
열,Noun,울산종합일보,1
열,Noun,일간투데이,1
열심히,Adverb,조선일보,1
열심히,Adverb,파이낸셜뉴스,1
열풍,Noun,월간조선,1
열풍,Noun,허프포스트코리아,1
영상,Noun,EBN,1
영상,Noun,뉴스인사이드,1
영상,Noun,서울경제,1
영상,Noun,아주경제,1
영상,Noun,일간리더스경제,1
영업,Noun,비욘드포스트,1
영업,Noun,스타트업투데이,1
영업,Noun,제주교통복지신문,1
영화,Noun,동아일보,1
예방,Noun,BBC News 코리아,1
예상,Noun,아시아타임즈,1
오류,Noun,데일리한국,1
오해,Noun,아주경제,1
온,Noun,위키트리,1
온라인,Noun,일간리더스경제,1
온라인,Noun,제주교통복지신문,1
올라,Verb,톱스타뉴스,1
올려,Verb,CIVIC뉴스,1
올리려고,Verb,한국금융신문,1
옹호,Noun,국제신문,1
와,Josa,부산일보,1
와,Josa,아시아타임즈,1
와,Josa,아주경제,1
와,Josa,업코리아,2
와,Josa,한국경제,1
와,Josa,한스경제,1
와,Verb,매일경제,1
와,Verb,시사저널,1
와,Verb,인천일보,1
와,Verb,제주교통복지신문,1
와,Verb,축산신문,1
와글와글,Noun,YTN,1
완전,Noun,위키트리,1
왜,Noun,경상매일신문,1
왜,Noun,녹색경제신문,1
왜,Noun,뉴스렙,1
왜,Noun,뉴스인사이드,1
왜,Noun,이데일리,1
왜,Noun,인사이트,1
왜,Noun,톱스타뉴스,1
왜,Noun,화이트페이퍼,1
왜,Noun,환경미디어,1
외모,Noun,천지일보,1
요인,Noun,데일리한국,1
요인,Noun,스포츠Q,1
요청,Noun,한스경제,1
욕망,Noun,경향신문,1
욕망,Noun,한국경제,1
용도,Noun,시사매거진,1
우려,Noun,국민일보,1
우려,Noun,머니S,1
우려,Noun,이투데이,2
우려,Noun,일요시사,1
우려,Noun,제민일보,1
우려,Noun,한국경제,1
우려,Noun,한국금융신문,1
우리,Noun,동아일보,1
우리,Noun,한국경제,1
우리,Noun,환경미디어,1
우선,Noun,CNB저널,1
우여곡절,Noun,녹색경제신문,1
운영,Noun,STN 스포츠,1
운영,Noun,세계일보,2
운영,Noun,싱글리스트,2
운전,Noun,내외경제tv,1
운전,Noun,뉴스브라이트,1
운전,Noun,문화일보,1
울,Noun,스타트업투데이,1
움,Noun,로이슈,1
움,Noun,웹데일리,1
워,Noun,기호일보,1
워,Noun,당진신문,1
워,Noun,충청리뷰,1
워,Noun,충청매일,1
워킹맘,Noun,화이트페이퍼,1
원,Noun,UPI뉴스,1
원,Noun,경인일보,1
원,Noun,국제신문,2
원,Noun,뉴스브라이트,1
원,Noun,뉴스인사이드,1
원,Noun,더셀럽,1
원,Noun,부산일보,3
원,Noun,스타데일리뉴스,4
원,Noun,시선뉴스,1
원,Noun,이투데이,3
원한,Noun,한겨례,1
월,Noun,MK스포츠,1
월,Noun,SR타임스,1
월,Noun,STN 스포츠,1
월,Noun,경기도민일보,1
월,Noun,경상매일신문,1
월,Noun,공감신문,1
월,Noun,국민일보,1
월,Noun,국제신문,3
월,Noun,굿모닝경제,2
월,Noun,금강일보,2
월,Noun,내외뉴스통신,1
월,Noun,뉴스1,1
월,Noun,뉴스인사이드,1
